,area,pop,sex,x_cv_below7disorders,x_cv_past_year,x_ln_mx_conflict,x_ln_mx_war_10years,year
619,SLV,2749.9593036,female,0.0,0.0,-1.3941891921430316,-1.1622347861878315,1990.0
620,SLV,2901.258689300002,male,0.0,0.0,-2.1460037621928794,-2.233369656807295,2005.0
621,SLV,3168.7963009000005,female,0.0,0.0,-2.1460037621928794,-2.233369656807295,2005.0
622,SLV,2944.4004322000005,male,0.0,0.0,-4.029621537411595,-2.3120705344443886,2010.0
623,SLV,3253.524337900001,female,0.0,0.0,-4.029621537411595,-2.3120705344443886,2010.0
624,VEN,9923.648517000009,male,0.0,0.0,-2.140703511781664,-2.2164151254107702,1990.0
625,VEN,9752.056509599994,female,0.0,0.0,-2.140703511781664,-2.2164151254107702,1990.0
626,VEN,13403.8458492,male,0.0,0.0,-4.029621537411595,-2.6519408717443778,2005.0
627,VEN,13269.112111799997,female,0.0,0.0,-4.029621537411595,-2.6519408717443778,2005.0
628,VEN,14546.926932399994,male,0.0,0.0,-4.029621537411595,-2.8038514823099066,2010.0
629,VEN,14441.818505199997,female,0.0,0.0,-4.029621537411595,-2.8038514823099066,2010.0
630,ARG,16016.8339095,male,0.0,0.0,-1.9392939961555093,-1.913290665843952,1990.0
631,ARG,16622.417261199997,female,0.0,0.0,-1.9392939961555093,-1.913290665843952,1990.0
632,ARG,18946.966814100004,male,0.0,0.0,-2.4540788513764755,-2.4285624321610135,2005.0
633,ARG,19777.214550999983,female,0.0,0.0,-2.4540788513764755,-2.4285624321610135,2005.0
634,ARG,19775.186547899993,male,0.0,0.0,-2.4476619309973198,-2.596548327387241,2010.0
635,ARG,20650.908676999992,female,0.0,0.0,-2.4476619309973198,-2.596548327387241,2010.0
636,CHL,6512.143826200001,male,0.0,0.0,-2.147765269747942,-1.7556898358371238,1990.0
637,CHL,6673.804552999996,female,0.0,0.0,-2.147765269747942,-1.7556898358371238,1990.0
638,CHL,7736.1298091,male,0.0,0.0,-2.35744757978448,-2.4723256942197525,2005.0
639,CHL,7963.819795699999,female,0.0,0.0,-2.35744757978448,-2.4723256942197525,2005.0
640,CHL,8080.784352999997,male,0.0,0.0,-4.029621537411595,-2.5929152135165565,2010.0
641,CHL,8312.961115,female,0.0,0.0,-4.029621537411595,-2.5929152135165565,2010.0
642,URY,1508.5631719000005,male,0.0,0.0,-2.023531803877958,-2.1516328894974364,1990.0
643,URY,1601.5799759999995,female,0.0,0.0,-2.023531803877958,-2.1516328894974364,1990.0
644,URY,1606.6097919,male,0.0,0.0,-4.029621537411595,-2.3629341286339614,2005.0
645,URY,1721.5295179999994,female,0.0,0.0,-4.029621537411595,-2.3629341286339614,2005.0
646,URY,1627.7999071000004,male,0.0,0.0,,-2.4767551070209977,2010.0
647,URY,1744.6952988999994,female,0.0,0.0,,-2.4767551070209977,2010.0
648,BRA,74391.7221906,male,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
649,BRA,75355.94262199999,female,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
650,BRA,91665.40909200005,male,0.0,0.0,-2.440033974174058,-2.5885023902763655,2005.0
651,BRA,94187.97138800002,female,0.0,0.0,-2.440033974174058,-2.5885023902763655,2005.0
652,BRA,96099.32118600007,male,0.0,0.0,-2.4275461438283474,-2.567101856517544,2010.0
653,BRA,99151.684538,female,0.0,0.0,-2.4275461438283474,-2.567101856517544,2010.0
654,PRY,2150.4981643999986,male,0.0,0.0,-2.193045450560663,-2.2809651074693567,1990.0
655,PRY,2103.9234270000006,female,0.0,0.0,-2.193045450560663,-2.2809651074693567,1990.0
656,PRY,2986.2871705999996,male,0.0,0.0,,-4.250428027039955,2005.0
657,PRY,2919.2969450999994,female,0.0,0.0,,-4.250428027039955,2005.0
658,PRY,3264.5022613,male,0.0,0.0,,-4.250428027039955,2010.0
659,PRY,3204.097379699998,female,0.0,0.0,,-4.250428027039955,2010.0
660,AFG,6995.889974300003,male,0.0,0.0,-1.4309244885390973,-0.9629908400248828,1990.0
661,AFG,6504.390163100001,female,0.0,0.0,-1.4309244885390973,-0.9629908400248828,1990.0
662,AFG,14425.5747762,male,0.0,0.0,-1.5608639806678004,-1.480377775376248,2005.0
663,AFG,13457.129740000004,female,0.0,0.0,-1.5608639806678004,-1.480377775376248,2005.0
664,AFG,16512.7635084,male,0.0,0.0,-1.3323634225095458,-1.507128442574775,2010.0
665,AFG,15419.354987299997,female,0.0,0.0,-1.3323634225095458,-1.507128442574775,2010.0
666,ARE,1181.2063914999999,male,0.0,0.0,,,1990.0
667,ARE,620.4644672,female,0.0,0.0,,,1990.0
668,ARE,2787.6229499000015,male,0.0,0.0,,,2005.0
669,ARE,1288.7732761,female,0.0,0.0,,,2005.0
670,ARE,5212.8077592,male,0.0,0.0,,,2010.0
671,ARE,2278.414986700001,female,0.0,0.0,,,2010.0
672,BHR,286.35777780000006,male,0.0,0.0,,-1.9167910632262095,1990.0
673,BHR,210.20595950000006,female,0.0,0.0,,-1.9167910632262095,1990.0
674,BHR,422.95223870000007,male,0.0,0.0,,,2005.0
675,BHR,314.0764125,female,0.0,0.0,,,2005.0
676,BHR,791.9934262999996,male,0.0,0.0,,,2010.0
677,BHR,477.6773263,female,0.0,0.0,,,2010.0
678,DZA,12780.657153899998,male,0.0,0.0,,-4.250428027039955,1990.0
679,DZA,12598.1508329,female,0.0,0.0,,-4.250428027039955,1990.0
680,DZA,16608.78501679999,male,0.0,0.0,-1.8521308276719735,-1.682994379301343,2005.0
681,DZA,16307.948899800003,female,0.0,0.0,-1.8521308276719735,-1.682994379301343,2005.0
682,DZA,17897.990836099998,male,0.0,0.0,-1.8721994316028634,-1.8290322852539866,2010.0
683,DZA,17567.998401000008,female,0.0,0.0,-1.8721994316028634,-1.8290322852539866,2010.0
684,EGY,28632.21682380001,male,0.0,0.0,,-1.406705193694424,1990.0
685,EGY,28303.7230819,female,0.0,0.0,,-1.406705193694424,1990.0
686,EGY,37345.22887519999,male,0.0,0.0,-2.092230598525393,-2.2925446210845952,2005.0
687,EGY,36933.58053400001,female,0.0,0.0,-2.092230598525393,-2.2925446210845952,2005.0
688,EGY,40751.94797720002,male,0.0,0.0,-2.36520135857596,-2.396428452400676,2010.0
689,EGY,40409.345289000004,female,0.0,0.0,-2.36520135857596,-2.396428452400676,2010.0
690,IRN,27673.964963799997,male,0.0,0.0,-2.2621217111127536,-1.1038693924899339,1990.0
691,IRN,27147.55957930001,female,0.0,0.0,-2.2621217111127536,-1.1038693924899339,1990.0
692,IRN,35762.535802,male,0.0,0.0,-1.8807395976957113,-1.808992095501539,2005.0
693,IRN,34482.124247399974,female,0.0,0.0,-1.8807395976957113,-1.808992095501539,2005.0
694,IRN,37537.98726900001,male,0.0,0.0,-2.172803841423472,-2.0714223618044882,2010.0
695,IRN,36425.252988900014,female,0.0,0.0,-2.172803841423472,-2.0714223618044882,2010.0
696,IRQ,8626.374940200003,male,0.0,0.0,-1.477780589503757,-1.151743547777693,1990.0
697,IRQ,8760.354349299989,female,0.0,0.0,-1.477780589503757,-1.151743547777693,1990.0
698,IRQ,13737.556317199993,male,0.0,0.0,-1.4157236220036697,-1.6673006545448723,2005.0
699,IRQ,13655.602294099997,female,0.0,0.0,-1.4157236220036697,-1.6673006545448723,2005.0
700,IRQ,15877.638541100005,male,0.0,0.0,-1.544514988672377,-1.5635362680683773,2010.0
701,IRQ,15776.956447899996,female,0.0,0.0,-1.544514988672377,-1.5635362680683773,2010.0
702,JOR,1774.3486947000008,male,0.0,0.0,,-4.250428027039955,1990.0
703,JOR,1609.5482700000007,female,0.0,0.0,,-4.250428027039955,1990.0
704,JOR,2778.5551958,male,0.0,0.0,,-2.645205509956717,2005.0
705,JOR,2592.8804748000002,female,0.0,0.0,,-2.645205509956717,2005.0
706,JOR,3144.8771558999997,male,0.0,0.0,,-2.5369088554004464,2010.0
707,JOR,2969.494218300003,female,0.0,0.0,,-2.5369088554004464,2010.0
708,KWT,1106.6735326999997,male,0.0,0.0,,-2.120792895499258,1990.0
709,KWT,971.9817781999998,female,0.0,0.0,,-2.120792895499258,1990.0
710,KWT,1360.6684371,male,0.0,0.0,-1.9345914000933337,-2.045824669099168,2005.0
711,KWT,911.3425487,female,0.0,0.0,-1.9345914000933337,-2.045824669099168,2005.0
712,KWT,1603.7467538000003,male,0.0,0.0,,-2.099939817255197,2010.0
713,KWT,1078.9916601,female,0.0,0.0,,-2.099939817255197,2010.0
714,LBN,1441.214386999999,male,0.0,0.0,-1.162138881706407,-0.9651673904350823,1990.0
715,LBN,1526.3134222999997,female,0.0,0.0,-1.162138881706407,-0.9651673904350823,1990.0
716,LBN,1986.5712081,male,0.0,0.0,-1.8298131560591742,-1.8555258142561866,2005.0
717,LBN,2077.3176974000025,female,0.0,0.0,-1.8298131560591742,-1.8555258142561866,2005.0
718,LBN,2066.277233499999,male,0.0,0.0,-2.0089207278185572,-1.7671366329639353,2010.0
719,LBN,2164.5669497999997,female,0.0,0.0,-2.0089207278185572,-1.7671366329639353,2010.0
720,LBY,2285.3091810000033,male,0.0,0.0,,,1990.0
721,LBY,2072.1134057,female,0.0,0.0,,,1990.0
722,LBY,2941.7781149000025,male,0.0,0.0,,,2005.0
723,LBY,2822.1970647000007,female,0.0,0.0,,,2005.0
724,LBY,3219.6622918000003,male,0.0,0.0,,,2010.0
725,LBY,3129.3247197,female,0.0,0.0,,,2010.0
726,MAR,12396.682175200001,male,0.0,0.0,,-1.7480254586304762,1990.0
727,MAR,12447.887304200003,female,0.0,0.0,,-1.7480254586304762,1990.0
728,MAR,15001.5708611,male,0.0,0.0,-2.18098226935769,-2.482362378657031,2005.0
729,MAR,15427.843753399999,female,0.0,0.0,-2.18098226935769,-2.482362378657031,2005.0
730,MAR,15669.528638100008,male,0.0,0.0,-2.3142906446854496,-2.467017034682682,2010.0
731,MAR,16273.677650200001,female,0.0,0.0,-2.3142906446854496,-2.467017034682682,2010.0
732,OMN,1042.8111940999993,male,0.0,0.0,,-4.250428027039955,1990.0
733,OMN,836.6641238000004,female,0.0,0.0,,-4.250428027039955,1990.0
734,OMN,1342.8579002000008,male,0.0,0.0,,-4.250428027039955,2005.0
735,OMN,1096.0300828999996,female,0.0,0.0,,-4.250428027039955,2005.0
736,OMN,1615.3503546000002,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
737,OMN,1129.4221876,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
738,PSE,1060.5022395,male,0.0,0.0,,,1990.0
739,PSE,1034.4158406,female,0.0,0.0,,,1990.0
740,PSE,1812.0264541000001,male,0.0,0.0,,,2005.0
741,PSE,1759.2991603999997,female,0.0,0.0,,,2005.0
742,PSE,2054.0902724000002,male,0.0,0.0,,,2010.0
743,PSE,1993.1987571,female,0.0,0.0,,,2010.0
744,QAT,317.99423619999976,male,0.0,0.0,,,1990.0
745,QAT,156.52282090000003,female,0.0,0.0,,,1990.0
746,QAT,554.3988602999997,male,0.0,0.0,,,2005.0
747,QAT,270.4369546,female,0.0,0.0,,,2005.0
748,QAT,1331.0408037999998,male,0.0,0.0,,,2010.0
749,QAT,427.90362250000004,female,0.0,0.0,,,2010.0
750,SAU,9052.068566600006,male,0.0,0.0,,-4.250428027039955,1990.0
751,SAU,7091.318960100003,female,0.0,0.0,,-4.250428027039955,1990.0
752,SAU,13492.4214845,male,0.0,0.0,-2.4503356478219676,-2.4018532388651215,2005.0
753,SAU,10575.822621199999,female,0.0,0.0,-2.4503356478219676,-2.4018532388651215,2005.0
754,SAU,15020.321259800003,male,0.0,0.0,-2.473534073212299,-2.4443059256006445,2010.0
755,SAU,12100.5834397,female,0.0,0.0,-2.473534073212299,-2.4443059256006445,2010.0
756,SYR,6210.7398543000045,male,0.0,0.0,,-1.3187971096727202,1990.0
757,SYR,6131.591250499997,female,0.0,0.0,,-1.3187971096727202,1990.0
758,SYR,9245.429806600001,male,0.0,0.0,,-4.250428027039955,2005.0
759,SYR,8939.972549900005,female,0.0,0.0,,-4.250428027039955,2005.0
760,SYR,10217.5598614,male,0.0,0.0,,-4.250428027039955,2010.0
761,SYR,9981.477378099999,female,0.0,0.0,,-4.250428027039955,2010.0
762,TUN,4141.029506400002,male,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
763,TUN,4081.7162863999997,female,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
764,TUN,4972.613739000001,male,0.0,0.0,,-4.250428027039955,2005.0
765,TUN,4954.742425400001,female,0.0,0.0,,-4.250428027039955,2005.0
766,TUN,5238.491232100001,male,0.0,0.0,,-4.250428027039955,2010.0
767,TUN,5238.150868099999,female,0.0,0.0,,-4.250428027039955,2010.0
768,TUR,27219.790861199996,male,0.0,0.0,-1.9010598455630385,-2.1242435241983557,1990.0
769,TUR,27154.8739707,female,0.0,0.0,-1.9010598455630385,-2.1242435241983557,1990.0
770,TUR,34058.23934029997,male,0.0,0.0,-1.9116918018775224,-1.8036336672813058,2005.0
771,TUR,34173.70556089999,female,0.0,0.0,-1.9116918018775224,-1.8036336672813058,2005.0
772,TUR,36258.4602051,male,0.0,0.0,-1.9358338920294946,-2.084478346353475,2010.0
773,TUR,36442.561785,female,0.0,0.0,-1.9358338920294946,-2.084478346353475,2010.0
774,YEM,5963.045855500002,male,0.0,0.0,,-1.3321749317061427,1990.0
775,YEM,6017.7312059999995,female,0.0,0.0,,-1.3321749317061427,1990.0
776,YEM,10400.758483999996,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2005.0
777,YEM,10280.977660899995,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2005.0
778,YEM,12120.414882300007,male,0.0,0.0,-1.8391554371994168,-2.237964965219072,2010.0
779,YEM,11965.336326100001,female,0.0,0.0,-1.8391554371994168,-2.237964965219072,2010.0
780,CAN,13700.772131900003,male,0.0,0.0,-4.029621537411595,-2.5328775920644824,1990.0
781,CAN,13934.365040999997,female,0.0,0.0,-4.029621537411595,-2.5328775920644824,1990.0
782,CAN,15963.8316892,male,0.0,0.0,-2.410670272341007,-2.5226086537724584,2005.0
783,CAN,16253.640278999994,female,0.0,0.0,-2.410670272341007,-2.5226086537724584,2005.0
784,CAN,16543.918549600006,male,0.0,0.0,,-2.527884134187423,2010.0
785,CAN,16797.137302999992,female,0.0,0.0,,-2.527884134187423,2010.0
786,USA,121775.56486899995,male,0.0,0.0,-2.6178833262512535,-2.74187288221459,1990.0
787,USA,128077.06706999996,female,0.0,0.0,-2.6178833262512535,-2.74187288221459,1990.0
788,USA,145859.19418400002,male,0.0,0.0,-2.292869454596209,-2.1721044078372715,2005.0
789,USA,150320.85765999998,female,0.0,0.0,-2.292869454596209,-2.1721044078372715,2005.0
790,USA,151288.090146,male,0.0,0.0,-2.1933914609732645,-2.1560788918597353,2010.0
791,USA,155205.25080999988,female,0.0,0.0,-2.1933914609732645,-2.1560788918597353,2010.0
792,FJI,372.6837745999999,male,0.0,0.0,,-4.250428027039955,1990.0
793,FJI,361.05961599999966,female,0.0,0.0,,-4.250428027039955,1990.0
794,FJI,422.3551253000001,male,0.0,0.0,,-4.250428027039955,2005.0
795,FJI,406.2816782000001,female,0.0,0.0,,-4.250428027039955,2005.0
796,FJI,440.30671229999984,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
797,FJI,422.67756119999973,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
798,FSM,49.23928540000001,male,0.0,0.0,,-4.250428027039955,1990.0
799,FSM,47.119741199999964,female,0.0,0.0,,-4.250428027039955,1990.0
800,FSM,56.23617679999995,male,0.0,0.0,,-4.250428027039955,2005.0
801,FSM,54.4636881,female,0.0,0.0,,-4.250428027039955,2005.0
802,FSM,56.994296999999975,male,0.0,0.0,,-4.250428027039955,2010.0
803,FSM,54.792893100000015,female,0.0,0.0,,-4.250428027039955,2010.0
804,KIR,36.079414099999994,male,0.0,0.0,,,1990.0
805,KIR,33.79219589999996,female,0.0,0.0,,,1990.0
806,KIR,44.86571650000002,male,0.0,0.0,,-1.7143652392532283,2005.0
807,KIR,43.293685999999994,female,0.0,0.0,,-1.7143652392532283,2005.0
808,KIR,48.16583040000001,male,0.0,0.0,,,2010.0
809,KIR,46.57155169999999,female,0.0,0.0,,,2010.0
810,MHL,24.31593420000002,male,0.0,0.0,,,1990.0
811,MHL,22.824899199999997,female,0.0,0.0,,,1990.0
812,MHL,29.939440300000008,male,0.0,0.0,,,2005.0
813,MHL,28.898696400000016,female,0.0,0.0,,,2005.0
814,MHL,32.6515197,male,0.0,0.0,,,2010.0
815,MHL,31.588574000000005,female,0.0,0.0,,,2010.0
816,PNG,2129.6527829,male,0.0,0.0,-1.7918463771491682,-2.1079525752439663,1990.0
817,PNG,2031.5565634999994,female,0.0,0.0,-1.7918463771491682,-2.1079525752439663,1990.0
818,PNG,3114.0184084000007,male,0.0,0.0,-4.029621537411595,-2.037164918229319,2005.0
819,PNG,2992.984030799999,female,0.0,0.0,-4.029621537411595,-2.037164918229319,2005.0
820,PNG,3502.4172888999997,male,0.0,0.0,,-2.203259603495464,2010.0
821,PNG,3365.060888299999,female,0.0,0.0,,-2.203259603495464,2010.0
822,SLB,162.66833060000005,male,0.0,0.0,,-4.250428027039955,1990.0
823,SLB,151.52455340000006,female,0.0,0.0,,-4.250428027039955,1990.0
824,SLB,244.31376860000003,male,0.0,0.0,,,2005.0
825,SLB,227.8972077,female,0.0,0.0,,,2005.0
826,SLB,279.0993231999998,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
827,SLB,260.62835549999994,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
828,TON,48.89576009999998,male,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
829,TON,47.697367,female,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
830,TON,50.60069139999997,male,0.0,0.0,,,2005.0
831,TON,50.456601799999966,female,0.0,0.0,,,2005.0
832,TON,52.21948089999999,male,0.0,0.0,,-4.250428027039955,2010.0
833,TON,52.17319459999998,female,0.0,0.0,,-4.250428027039955,2010.0
834,VUT,75.71719740000003,male,0.0,0.0,,-4.250428027039955,1990.0
835,VUT,71.58389550000008,female,0.0,0.0,,-4.250428027039955,1990.0
836,VUT,107.88898739999999,male,0.0,0.0,,-4.250428027039955,2005.0
837,VUT,103.48349089999999,female,0.0,0.0,,-4.250428027039955,2005.0
838,VUT,122.13413590000008,male,0.0,0.0,,-4.250428027039955,2010.0
839,VUT,117.54664020000003,female,0.0,0.0,,-4.250428027039955,2010.0
840,WSM,86.0995917,male,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
841,WSM,77.91440209999995,female,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
842,WSM,93.97124690000007,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2005.0
843,WSM,87.34020170000002,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2005.0
844,WSM,95.09569459999999,male,0.0,0.0,,-4.250428027039955,2010.0
845,WSM,89.01768940000004,female,0.0,0.0,,-4.250428027039955,2010.0
846,AGO,5151.956801799999,male,0.0,0.0,-1.3034636891843032,-1.2471219111417198,1990.0
847,AGO,5286.900152800005,female,0.0,0.0,-1.3034636891843032,-1.2471219111417198,1990.0
848,AGO,8229.980309299997,male,0.0,0.0,-2.1346797850531924,-1.6237995075507783,2005.0
849,AGO,8395.633792100001,female,0.0,0.0,-2.1346797850531924,-1.6237995075507783,2005.0
850,AGO,9581.360890800002,male,0.0,0.0,-4.029621537411595,-1.8045958618224014,2010.0
851,AGO,9742.0897475,female,0.0,0.0,-4.029621537411595,-1.8045958618224014,2010.0
852,CAF,1443.7699632,male,0.0,0.0,,,1990.0
853,CAF,1492.7975063999995,female,0.0,0.0,,,1990.0
854,CAF,1981.1804054000004,male,0.0,0.0,-4.029621537411595,-1.7507793257653312,2005.0
855,CAF,2041.0291779000008,female,0.0,0.0,-4.029621537411595,-1.7507793257653312,2005.0
856,CAF,2177.6837842999994,male,0.0,0.0,-1.8937621714063508,-1.8123929555174756,2010.0
857,CAF,2237.9417227999998,female,0.0,0.0,-1.8937621714063508,-1.8123929555174756,2010.0
858,COD,18060.761279399983,male,0.0,0.0,-1.9539994386910755,-2.144233945267642,1990.0
859,COD,18503.657307399983,female,0.0,0.0,-1.9539994386910755,-2.144233945267642,1990.0
860,COD,28783.8398659,male,0.0,0.0,-1.935487881616892,-1.4557406182559172,2005.0
861,COD,29089.968230599996,female,0.0,0.0,-1.935487881616892,-1.4557406182559172,2005.0
862,COD,33102.91776929999,male,0.0,0.0,-1.837063646977779,-1.714116395837428,2010.0
863,COD,33398.58079939998,female,0.0,0.0,-1.837063646977779,-1.714116395837428,2010.0
864,COG,1192.8207160999998,male,0.0,0.0,,,1990.0
865,COG,1200.4751892999998,female,0.0,0.0,,,1990.0
866,COG,1768.1808568999993,male,0.0,0.0,-2.0093139214692406,-1.2029123898906464,2005.0
867,COG,1767.0400192000004,female,0.0,0.0,-2.0093139214692406,-1.2029123898906464,2005.0
868,COG,2028.5251129999997,male,0.0,0.0,,-1.7732581809926213,2010.0
869,COG,2023.8743818000007,female,0.0,0.0,,-1.7732581809926213,2010.0
870,GAB,460.16113479999996,male,0.0,0.0,,,1990.0
871,GAB,469.6731334000001,female,0.0,0.0,,,1990.0
872,GAB,684.9807657,male,0.0,0.0,,,2005.0
873,GAB,685.6180241999999,female,0.0,0.0,,,2005.0
874,GAB,755.4953272999999,male,0.0,0.0,,,2010.0
875,GAB,751.4013973000001,female,0.0,0.0,,,2010.0
876,GNQ,191.00577649999988,male,0.0,0.0,,,1990.0
877,GNQ,182.95647649999998,female,0.0,0.0,,,1990.0
878,GNQ,312.38937339999956,male,0.0,0.0,,,2005.0
879,GNQ,296.6010406999999,female,0.0,0.0,,,2005.0
880,GNQ,359.9191824999998,male,0.0,0.0,,,2010.0
881,GNQ,342.16543880000006,female,0.0,0.0,,,2010.0
882,BDI,2738.6932752,male,0.0,0.0,,-4.250428027039955,1990.0
883,BDI,2872.2047580999993,female,0.0,0.0,,-4.250428027039955,1990.0
884,BDI,3556.7877273999998,male,0.0,0.0,-1.5513251027022161,-1.3895134315748376,2005.0
885,BDI,3719.8719085000016,female,0.0,0.0,-1.5513251027022161,-1.3895134315748376,2005.0
886,BDI,4140.044007099999,male,0.0,0.0,-1.818677911871816,-1.5520811761610391,2010.0
887,BDI,4286.135837900005,female,0.0,0.0,-1.818677911871816,-1.5520811761610391,2010.0
888,COM,220.29139920000003,male,0.0,0.0,,-4.250428027039955,1990.0
889,COM,219.51425990000004,female,0.0,0.0,,-4.250428027039955,1990.0
890,COM,324.9552739999999,male,0.0,0.0,-4.029621537411595,-1.6232105781333834,2005.0
891,COM,321.35053649999986,female,0.0,0.0,-4.029621537411595,-1.6232105781333834,2005.0
892,COM,371.9803798,male,0.0,0.0,,-4.250428027039955,2010.0
893,COM,366.66789969999985,female,0.0,0.0,,-4.250428027039955,2010.0
894,DJI,278.71622770000016,male,0.0,0.0,,-4.250428027039955,1990.0
895,DJI,279.8616963999998,female,0.0,0.0,,-4.250428027039955,1990.0
896,DJI,406.51673279999983,male,0.0,0.0,,-1.826593619779144,2005.0
897,DJI,406.22651659999997,female,0.0,0.0,,-1.826593619779144,2005.0
898,DJI,447.28088339999994,male,0.0,0.0,,-1.7860155534426474,2010.0
899,DJI,446.4186828999999,female,0.0,0.0,,-1.7860155534426474,2010.0
900,ERI,1548.7801990999997,male,0.0,0.0,,,1990.0
901,ERI,1608.2802145999997,female,0.0,0.0,,,1990.0
902,ERI,2196.5055669000017,male,0.0,0.0,-2.1555976872695592,-0.973482078435021,2005.0
903,ERI,2280.9001517000006,female,0.0,0.0,-2.1555976872695592,-0.973482078435021,2005.0
904,ERI,2580.9667683000002,male,0.0,0.0,,-1.9990255173676676,2010.0
905,ERI,2662.0498171000017,female,0.0,0.0,,-1.9990255173676676,2010.0
906,ETH,23922.138389999993,male,0.0,0.0,-1.0793983554057607,-1.2844351518629158,1990.0
907,ETH,24335.836399600015,female,0.0,0.0,-1.0793983554057607,-1.2844351518629158,1990.0
908,ETH,36976.6993833,male,0.0,0.0,-1.9967317246473673,-1.9501029018213365,2005.0
909,ETH,37387.6834243,female,0.0,0.0,-1.9967317246473673,-1.9501029018213365,2005.0
910,ETH,41406.544439499965,male,0.0,0.0,-2.361741254449944,-1.9903491769367656,2010.0
911,ETH,41807.06715939999,female,0.0,0.0,-2.361741254449944,-1.9903491769367656,2010.0
912,KEN,11669.941896999999,male,0.0,0.0,-4.029621537411595,-2.0452938031454613,1990.0
913,KEN,11751.794250900004,female,0.0,0.0,-4.029621537411595,-2.0452938031454613,1990.0
914,KEN,17825.69369660001,male,0.0,0.0,-1.9058096248632965,-2.0714887200487024,2005.0
915,KEN,17863.6173122,female,0.0,0.0,-1.9058096248632965,-2.0714887200487024,2005.0
916,KEN,20333.501510500017,male,0.0,0.0,-4.029621537411595,-2.0525434413257755,2010.0
917,KEN,20362.4153198,female,0.0,0.0,-4.029621537411595,-2.0525434413257755,2010.0
918,MDG,5652.4033715000005,male,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
919,MDG,5640.592886699999,female,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
920,MDG,8922.01301,male,0.0,0.0,-4.029621537411595,-2.3490320764712527,2005.0
921,MDG,8981.934033299995,female,0.0,0.0,-4.029621537411595,-2.3490320764712527,2005.0
922,MDG,10330.954481099998,male,0.0,0.0,-4.029621537411595,-2.2681247872140635,2010.0
923,MDG,10395.887817900002,female,0.0,0.0,-4.029621537411595,-2.2681247872140635,2010.0
924,MOZ,6496.555341700001,male,0.0,0.0,-1.4040033056640935,-1.1537243413674627,1990.0
925,MOZ,7083.4359991,female,0.0,0.0,-1.4040033056640935,-1.1537243413674627,1990.0
926,MOZ,10027.216959699987,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2005.0
927,MOZ,10700.906333900008,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2005.0
928,MOZ,11404.1118902,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
929,MOZ,12020.270938800004,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
930,MWI,4599.408250900001,male,0.0,0.0,,-4.250428027039955,1990.0
931,MWI,4765.821014100002,female,0.0,0.0,,-4.250428027039955,1990.0
932,MWI,6428.986917700001,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2005.0
933,MWI,6473.416626100002,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2005.0
934,MWI,7491.539785300001,male,0.0,0.0,,-4.250428027039955,2010.0
935,MWI,7488.882377400002,female,0.0,0.0,,-4.250428027039955,2010.0
936,RWA,3493.2018606,male,0.0,0.0,-1.241356392896928,-1.4905007255310019,1990.0
937,RWA,3591.583260900001,female,0.0,0.0,-1.241356392896928,-1.4905007255310019,1990.0
938,RWA,4510.431941500003,male,0.0,0.0,,-1.4966272504280045,2005.0
939,RWA,4699.533192199995,female,0.0,0.0,,-1.4966272504280045,2005.0
940,RWA,5257.248010000002,male,0.0,0.0,-1.7129560030760154,-1.640452108936131,2010.0
941,RWA,5448.129024499994,female,0.0,0.0,-1.7129560030760154,-1.640452108936131,2010.0
942,SDN,13427.752205200002,male,0.0,0.0,-1.3619536038853894,-1.447248421952707,1990.0
943,SDN,13286.834679799995,female,0.0,0.0,-1.3619536038853894,-1.447248421952707,1990.0
944,SDN,19406.756249899998,male,0.0,0.0,-1.5867722966986422,-1.512234709466996,2005.0
945,SDN,19117.25422199999,female,0.0,0.0,-1.5867722966986422,-1.512234709466996,2005.0
946,SDN,22016.386302900017,male,0.0,0.0,-1.6066521676772032,-1.5820800794138115,2010.0
947,SDN,21668.582581,female,0.0,0.0,-1.6066521676772032,-1.5820800794138115,2010.0
